idx_a,idx_b,label,score,label_a,label_b
50,55,1,0.9158706068992615,Van_Tu,Van_Tu
22,71,0,0.3379988670349121,Anh_Tu,Van_Tu
3,83,0,0.3464677333831787,Anh_Tu,Van_Tu
84,3,0,0.2951112389564514,Van_Tu,Anh_Tu
33,34,1,0.7606868743896484,Anh_Tu,Anh_Tu
77,36,0,0.3481447100639343,Van_Tu,Anh_Tu
0,48,1,0.9547040462493896,Anh_Tu,Anh_Tu
51,52,1,0.7456093430519104,Van_Tu,Van_Tu
20,93,0,0.3142758905887604,Anh_Tu,Van_Tu
8,46,1,0.8420559167861938,Anh_Tu,Anh_Tu
10,50,0,0.34857144951820374,Anh_Tu,Van_Tu
94,33,0,0.23114730417728424,Van_Tu,Anh_Tu
12,36,1,0.8465913534164429,Anh_Tu,Anh_Tu
1,78,0,0.27534836530685425,Anh_Tu,Van_Tu
2,92,0,0.3825991749763489,Anh_Tu,Van_Tu
6,55,0,0.3038874864578247,Anh_Tu,Van_Tu
99,22,0,0.3159141540527344,Van_Tu,Anh_Tu
69,20,0,0.34507840871810913,Van_Tu,Anh_Tu
39,43,1,0.7924414873123169,Anh_Tu,Anh_Tu
66,67,1,0.8188214302062988,Van_Tu,Van_Tu
34,36,1,0.8519846200942993,Anh_Tu,Anh_Tu
61,96,1,0.9303535223007202,Van_Tu,Van_Tu
67,28,0,0.29194432497024536,Van_Tu,Anh_Tu
74,88,1,0.9209495782852173,Van_Tu,Van_Tu
3,25,1,0.973907470703125,Anh_Tu,Anh_Tu
8,75,0,0.3126479387283325,Anh_Tu,Van_Tu
39,76,0,0.34583765268325806,Anh_Tu,Van_Tu
63,17,0,0.34606730937957764,Van_Tu,Anh_Tu
2,56,0,0.21453198790550232,Anh_Tu,Van_Tu
55,57,1,0.9377308487892151,Van_Tu,Van_Tu
48,76,0,0.3006870150566101,Anh_Tu,Van_Tu
12,34,1,0.9593665599822998,Anh_Tu,Anh_Tu
32,49,1,0.950547993183136,Anh_Tu,Anh_Tu
87,95,1,0.6840578317642212,Van_Tu,Van_Tu
16,78,0,0.3540520668029785,Anh_Tu,Van_Tu
9,23,1,0.9387078881263733,Anh_Tu,Anh_Tu
72,76,1,0.9356075525283813,Van_Tu,Van_Tu
8,60,0,0.2639472186565399,Anh_Tu,Van_Tu
1,31,1,0.9810707569122314,Anh_Tu,Anh_Tu
35,44,1,0.9457783699035645,Anh_Tu,Anh_Tu
58,40,0,0.3496307134628296,Van_Tu,Anh_Tu
16,37,1,0.9050728678703308,Anh_Tu,Anh_Tu
31,47,1,0.8248721361160278,Anh_Tu,Anh_Tu
2,25,1,0.7800794839859009,Anh_Tu,Anh_Tu
22,36,1,0.8938624858856201,Anh_Tu,Anh_Tu
30,35,1,0.810153603553772,Anh_Tu,Anh_Tu
31,35,1,0.9342308044433594,Anh_Tu,Anh_Tu
11,60,0,0.31613853573799133,Anh_Tu,Van_Tu
81,35,0,0.35746440291404724,Van_Tu,Anh_Tu
32,39,1,0.797380805015564,Anh_Tu,Anh_Tu
18,72,0,0.3223056197166443,Anh_Tu,Van_Tu
70,9,0,0.30841535329818726,Van_Tu,Anh_Tu
20,40,1,0.9941177368164062,Anh_Tu,Anh_Tu
24,58,0,0.3463381230831146,Anh_Tu,Van_Tu
63,78,1,0.9112393260002136,Van_Tu,Van_Tu
7,23,1,0.9429405927658081,Anh_Tu,Anh_Tu
6,70,0,0.3030640482902527,Anh_Tu,Van_Tu
51,68,1,0.7583674192428589,Van_Tu,Van_Tu
6,22,1,0.9221251010894775,Anh_Tu,Anh_Tu
40,54,0,0.27872318029403687,Anh_Tu,Van_Tu
4,40,1,0.8704074621200562,Anh_Tu,Anh_Tu
48,50,0,0.351624071598053,Anh_Tu,Van_Tu
65,17,0,0.3416036367416382,Van_Tu,Anh_Tu
8,67,0,0.2791622281074524,Anh_Tu,Van_Tu
73,48,0,0.3523435592651367,Van_Tu,Anh_Tu
30,68,0,0.34438133239746094,Anh_Tu,Van_Tu
32,36,1,0.851886510848999,Anh_Tu,Anh_Tu
34,45,1,0.8241719603538513,Anh_Tu,Anh_Tu
57,78,1,0.9175005555152893,Van_Tu,Van_Tu
11,91,0,0.3241139054298401,Anh_Tu,Van_Tu
10,81,0,0.3465227484703064,Anh_Tu,Van_Tu
98,12,0,0.2722662091255188,Van_Tu,Anh_Tu
90,17,0,0.3096070885658264,Van_Tu,Anh_Tu
0,9,1,0.9586465954780579,Anh_Tu,Anh_Tu
11,78,0,0.27786117792129517,Anh_Tu,Van_Tu
44,49,1,0.981926441192627,Anh_Tu,Anh_Tu
93,39,0,0.3653143644332886,Van_Tu,Anh_Tu
64,75,1,0.8049015998840332,Van_Tu,Van_Tu
23,57,0,0.3748847544193268,Anh_Tu,Van_Tu
22,33,1,0.7872852087020874,Anh_Tu,Anh_Tu
21,84,0,0.30386027693748474,Anh_Tu,Van_Tu
91,97,1,0.9156386256217957,Van_Tu,Van_Tu
54,69,1,0.9365207552909851,Van_Tu,Van_Tu
34,78,0,0.3118520975112915,Anh_Tu,Van_Tu
72,33,0,0.2965507209300995,Van_Tu,Anh_Tu
28,66,0,0.2619273066520691,Anh_Tu,Van_Tu
4,17,1,0.7743462324142456,Anh_Tu,Anh_Tu
62,91,1,0.9866847991943359,Van_Tu,Van_Tu
54,67,1,0.9751465320587158,Van_Tu,Van_Tu
0,41,1,0.7363321781158447,Anh_Tu,Anh_Tu
0,16,1,0.915465235710144,Anh_Tu,Anh_Tu
6,21,1,0.9532979130744934,Anh_Tu,Anh_Tu
23,63,0,0.3986395597457886,Anh_Tu,Van_Tu
0,43,1,0.9161453247070312,Anh_Tu,Anh_Tu
57,87,1,0.9545491933822632,Van_Tu,Van_Tu
53,94,1,0.7077624201774597,Van_Tu,Van_Tu
17,44,1,0.7585303783416748,Anh_Tu,Anh_Tu
10,39,1,0.7904463410377502,Anh_Tu,Anh_Tu
12,42,1,0.988791286945343,Anh_Tu,Anh_Tu
85,39,0,0.3652355372905731,Van_Tu,Anh_Tu
88,97,1,0.9036555886268616,Van_Tu,Van_Tu
36,47,1,0.8636495471000671,Anh_Tu,Anh_Tu
59,91,1,0.9558826684951782,Van_Tu,Van_Tu
27,84,0,0.31419074535369873,Anh_Tu,Van_Tu
37,42,1,0.9898781776428223,Anh_Tu,Anh_Tu
33,70,0,0.26116836071014404,Anh_Tu,Van_Tu
88,30,0,0.3591839373111725,Van_Tu,Anh_Tu
11,68,0,0.338270366191864,Anh_Tu,Van_Tu
52,23,0,0.3512893617153168,Van_Tu,Anh_Tu
57,90,1,0.9425461292266846,Van_Tu,Van_Tu
9,85,0,0.328887015581131,Anh_Tu,Van_Tu
37,46,1,0.9221056699752808,Anh_Tu,Anh_Tu
11,54,0,0.29990679025650024,Anh_Tu,Van_Tu
99,12,0,0.30916064977645874,Van_Tu,Anh_Tu
53,83,1,0.6697063446044922,Van_Tu,Van_Tu
31,53,0,0.30489927530288696,Anh_Tu,Van_Tu
82,97,1,0.9781343936920166,Van_Tu,Van_Tu
57,62,1,0.9561166763305664,Van_Tu,Van_Tu
52,41,0,0.23568588495254517,Van_Tu,Anh_Tu
61,82,1,0.9368135333061218,Van_Tu,Van_Tu
59,62,1,0.9451360106468201,Van_Tu,Van_Tu
55,71,1,0.9641296863555908,Van_Tu,Van_Tu
64,25,0,0.28515759110450745,Van_Tu,Anh_Tu
47,71,0,0.3409423828125,Anh_Tu,Van_Tu
10,83,0,0.3450896739959717,Anh_Tu,Van_Tu
68,71,1,0.9548345804214478,Van_Tu,Van_Tu
64,17,0,0.29100844264030457,Van_Tu,Anh_Tu
37,47,1,0.8269139528274536,Anh_Tu,Anh_Tu
19,70,0,0.31351161003112793,Anh_Tu,Van_Tu
87,96,1,0.9188261032104492,Van_Tu,Van_Tu
36,41,1,0.7879964113235474,Anh_Tu,Anh_Tu
8,33,1,0.8017349243164062,Anh_Tu,Anh_Tu
43,94,0,0.2598172724246979,Anh_Tu,Van_Tu
71,49,0,0.2962307929992676,Van_Tu,Anh_Tu
57,99,1,0.9696749448776245,Van_Tu,Van_Tu
19,20,1,0.9122830033302307,Anh_Tu,Anh_Tu
81,38,0,0.32106277346611023,Van_Tu,Anh_Tu
60,5,0,0.3446502983570099,Van_Tu,Anh_Tu
13,48,1,0.9890007972717285,Anh_Tu,Anh_Tu
14,39,1,0.8051050305366516,Anh_Tu,Anh_Tu
78,93,1,0.8967278003692627,Van_Tu,Van_Tu
3,6,1,0.7922106385231018,Anh_Tu,Anh_Tu
66,82,1,0.8225829005241394,Van_Tu,Van_Tu
77,18,0,0.35936298966407776,Van_Tu,Anh_Tu
34,55,0,0.3220875859260559,Anh_Tu,Van_Tu
21,88,0,0.33190932869911194,Anh_Tu,Van_Tu
65,30,0,0.3743465542793274,Van_Tu,Anh_Tu
30,90,0,0.33616721630096436,Anh_Tu,Van_Tu
68,87,1,0.9318123459815979,Van_Tu,Van_Tu
27,40,1,0.9802550673484802,Anh_Tu,Anh_Tu
17,32,1,0.7446771860122681,Anh_Tu,Anh_Tu
21,73,0,0.326490193605423,Anh_Tu,Van_Tu
4,36,1,0.8976470232009888,Anh_Tu,Anh_Tu
18,22,1,0.9442205429077148,Anh_Tu,Anh_Tu
97,20,0,0.2872326374053955,Van_Tu,Anh_Tu
62,92,1,0.9233233332633972,Van_Tu,Van_Tu
18,48,1,0.9562622308731079,Anh_Tu,Anh_Tu
2,10,1,0.95643150806427,Anh_Tu,Anh_Tu
32,38,1,0.9496487379074097,Anh_Tu,Anh_Tu
77,94,1,0.6889650821685791,Van_Tu,Van_Tu
66,89,1,0.7944235801696777,Van_Tu,Van_Tu
57,91,1,0.9620436429977417,Van_Tu,Van_Tu
58,59,1,0.9688512086868286,Van_Tu,Van_Tu
52,17,0,0.30438345670700073,Van_Tu,Anh_Tu
15,90,0,0.33209028840065,Anh_Tu,Van_Tu
15,98,0,0.2747109532356262,Anh_Tu,Van_Tu
41,43,1,0.7990338802337646,Anh_Tu,Anh_Tu
50,37,0,0.3361663818359375,Van_Tu,Anh_Tu
9,60,0,0.3241289258003235,Anh_Tu,Van_Tu
22,72,0,0.3263499438762665,Anh_Tu,Van_Tu
74,93,1,0.9386579394340515,Van_Tu,Van_Tu
68,99,1,0.8989778757095337,Van_Tu,Van_Tu
57,81,1,0.9667364358901978,Van_Tu,Van_Tu
77,85,1,0.9269648194313049,Van_Tu,Van_Tu
14,94,0,0.261954128742218,Anh_Tu,Van_Tu
61,21,0,0.3159266710281372,Van_Tu,Anh_Tu
46,89,0,0.3986152112483978,Anh_Tu,Van_Tu
17,25,1,0.8081678152084351,Anh_Tu,Anh_Tu
53,66,1,0.8205741047859192,Van_Tu,Van_Tu
89,16,0,0.41099417209625244,Van_Tu,Anh_Tu
23,36,1,0.8257898092269897,Anh_Tu,Anh_Tu
88,33,0,0.3066743016242981,Van_Tu,Anh_Tu
27,69,0,0.3679159879684448,Anh_Tu,Van_Tu
68,72,1,0.9217309355735779,Van_Tu,Van_Tu
6,28,1,0.9594518542289734,Anh_Tu,Anh_Tu
86,87,1,0.93886399269104,Van_Tu,Van_Tu
61,5,0,0.35628607869148254,Van_Tu,Anh_Tu
59,83,1,0.7206103801727295,Van_Tu,Van_Tu
58,19,0,0.3368340730667114,Van_Tu,Anh_Tu
67,31,0,0.2924607992172241,Van_Tu,Anh_Tu
63,82,1,0.9482133388519287,Van_Tu,Van_Tu
15,58,0,0.36340880393981934,Anh_Tu,Van_Tu
98,41,0,0.2534845769405365,Van_Tu,Anh_Tu
41,49,1,0.7430195212364197,Anh_Tu,Anh_Tu
6,11,1,0.9247068762779236,Anh_Tu,Anh_Tu
55,61,1,0.9471032023429871,Van_Tu,Van_Tu
66,43,0,0.2740118205547333,Van_Tu,Anh_Tu
13,42,1,0.9915956258773804,Anh_Tu,Anh_Tu
65,29,0,0.3312113285064697,Van_Tu,Anh_Tu
84,26,0,0.30868014693260193,Van_Tu,Anh_Tu
82,12,0,0.3009161949157715,Van_Tu,Anh_Tu
21,84,0,0.30386027693748474,Anh_Tu,Van_Tu
16,45,1,0.9017602205276489,Anh_Tu,Anh_Tu
32,40,1,0.9515739679336548,Anh_Tu,Anh_Tu
73,16,0,0.37031421065330505,Van_Tu,Anh_Tu
88,44,0,0.3503761887550354,Van_Tu,Anh_Tu
79,90,1,0.9147250056266785,Van_Tu,Van_Tu
71,89,1,0.8891067504882812,Van_Tu,Van_Tu
75,12,0,0.36957237124443054,Van_Tu,Anh_Tu
73,90,1,0.9228388071060181,Van_Tu,Van_Tu
9,40,1,0.9827209115028381,Anh_Tu,Anh_Tu
50,73,1,0.9523086547851562,Van_Tu,Van_Tu
21,34,1,0.9942185878753662,Anh_Tu,Anh_Tu
53,56,1,0.7672939300537109,Van_Tu,Van_Tu
72,16,0,0.3550396263599396,Van_Tu,Anh_Tu
11,93,0,0.32065486907958984,Anh_Tu,Van_Tu
25,44,1,0.7772249579429626,Anh_Tu,Anh_Tu
0,54,0,0.2891714572906494,Anh_Tu,Van_Tu
13,73,0,0.32608404755592346,Anh_Tu,Van_Tu
4,58,0,0.38988786935806274,Anh_Tu,Van_Tu
66,49,0,0.25556430220603943,Van_Tu,Anh_Tu
93,42,0,0.3400101363658905,Van_Tu,Anh_Tu
8,21,1,0.8421130180358887,Anh_Tu,Anh_Tu
85,44,0,0.33311349153518677,Van_Tu,Anh_Tu
6,33,1,0.761332094669342,Anh_Tu,Anh_Tu
18,19,1,0.8716375827789307,Anh_Tu,Anh_Tu
1,37,1,0.9889855980873108,Anh_Tu,Anh_Tu
43,98,0,0.2888861298561096,Anh_Tu,Van_Tu
6,50,0,0.34071287512779236,Anh_Tu,Van_Tu
74,90,1,0.9464834928512573,Van_Tu,Van_Tu
45,66,0,0.2919637858867645,Anh_Tu,Van_Tu
51,2,0,0.31014877557754517,Van_Tu,Anh_Tu
6,48,1,0.9863935708999634,Anh_Tu,Anh_Tu
53,68,1,0.8934404850006104,Van_Tu,Van_Tu
5,39,1,0.7880886793136597,Anh_Tu,Anh_Tu
70,77,1,0.8403933048248291,Van_Tu,Van_Tu
64,3,0,0.3031803071498871,Van_Tu,Anh_Tu
99,46,0,0.33723562955856323,Van_Tu,Anh_Tu
74,45,0,0.36059877276420593,Van_Tu,Anh_Tu
62,69,1,0.9348767995834351,Van_Tu,Van_Tu
89,91,1,0.9006149172782898,Van_Tu,Van_Tu
17,84,0,0.29186829924583435,Anh_Tu,Van_Tu
13,37,1,0.9966006875038147,Anh_Tu,Anh_Tu
37,94,0,0.24093474447727203,Anh_Tu,Van_Tu
19,71,0,0.28682589530944824,Anh_Tu,Van_Tu
73,47,0,0.3551558554172516,Van_Tu,Anh_Tu
23,73,0,0.35761165618896484,Anh_Tu,Van_Tu
38,48,1,0.9801121354103088,Anh_Tu,Anh_Tu
44,81,0,0.35094913840293884,Anh_Tu,Van_Tu
55,0,0,0.3052122890949249,Van_Tu,Anh_Tu
33,49,1,0.7474673390388489,Anh_Tu,Anh_Tu
6,49,1,0.9830382466316223,Anh_Tu,Anh_Tu
79,31,0,0.3255589008331299,Van_Tu,Anh_Tu
54,35,0,0.33013230562210083,Van_Tu,Anh_Tu
87,98,1,0.8397629261016846,Van_Tu,Van_Tu
65,88,1,0.9668546319007874,Van_Tu,Van_Tu
0,8,1,0.8119157552719116,Anh_Tu,Anh_Tu
15,28,1,0.9440093040466309,Anh_Tu,Anh_Tu
74,5,0,0.36259347200393677,Van_Tu,Anh_Tu
40,42,1,0.9858027696609497,Anh_Tu,Anh_Tu
58,39,0,0.38934025168418884,Van_Tu,Anh_Tu
43,92,0,0.37582507729530334,Anh_Tu,Van_Tu
4,11,1,0.9073500037193298,Anh_Tu,Anh_Tu
38,46,1,0.9198335409164429,Anh_Tu,Anh_Tu
52,80,1,0.8844857215881348,Van_Tu,Van_Tu
9,32,1,0.939437210559845,Anh_Tu,Anh_Tu
15,35,1,0.9541817903518677,Anh_Tu,Anh_Tu
47,71,0,0.3409423828125,Anh_Tu,Van_Tu
25,40,1,0.7810813188552856,Anh_Tu,Anh_Tu
55,95,1,0.6810851097106934,Van_Tu,Van_Tu
95,22,0,0.23275205492973328,Van_Tu,Anh_Tu
47,80,0,0.3368073105812073,Anh_Tu,Van_Tu
58,64,1,0.8109520673751831,Van_Tu,Van_Tu
94,17,0,0.22201740741729736,Van_Tu,Anh_Tu
1,39,1,0.8092529773712158,Anh_Tu,Anh_Tu
92,12,0,0.35979706048965454,Van_Tu,Anh_Tu
69,99,1,0.9770258069038391,Van_Tu,Van_Tu
16,28,1,0.9072745442390442,Anh_Tu,Anh_Tu
18,55,0,0.3249794542789459,Anh_Tu,Van_Tu
54,47,0,0.3435893654823303,Van_Tu,Anh_Tu
70,19,0,0.31351161003112793,Van_Tu,Anh_Tu
73,81,1,0.9829180836677551,Van_Tu,Van_Tu
58,70,1,0.8099794983863831,Van_Tu,Van_Tu
53,80,1,0.9033346176147461,Van_Tu,Van_Tu
75,85,1,0.9149245619773865,Van_Tu,Van_Tu
37,70,0,0.29666867852211,Anh_Tu,Van_Tu
0,42,1,0.9572807550430298,Anh_Tu,Anh_Tu
69,28,0,0.3489881753921509,Van_Tu,Anh_Tu
94,22,0,0.29109975695610046,Van_Tu,Anh_Tu
1,26,1,0.9820847511291504,Anh_Tu,Anh_Tu
24,97,0,0.2984461486339569,Anh_Tu,Van_Tu
51,8,0,0.3320450782775879,Van_Tu,Anh_Tu
97,1,0,0.2990933656692505,Van_Tu,Anh_Tu
16,48,1,0.8959037065505981,Anh_Tu,Anh_Tu
15,83,0,0.3704509139060974,Anh_Tu,Van_Tu
28,83,0,0.3393048048019409,Anh_Tu,Van_Tu
92,14,0,0.36619049310684204,Van_Tu,Anh_Tu
35,98,0,0.3272944688796997,Anh_Tu,Van_Tu
62,75,1,0.9354798793792725,Van_Tu,Van_Tu
36,91,0,0.3013533353805542,Anh_Tu,Van_Tu
76,91,1,0.928084671497345,Van_Tu,Van_Tu
80,38,0,0.2952997386455536,Van_Tu,Anh_Tu
12,49,1,0.9786167144775391,Anh_Tu,Anh_Tu
1,14,1,0.9941277503967285,Anh_Tu,Anh_Tu
5,27,1,0.9305548667907715,Anh_Tu,Anh_Tu
35,54,0,0.33013230562210083,Anh_Tu,Van_Tu
74,32,0,0.32974085211753845,Van_Tu,Anh_Tu
0,37,1,0.9654974937438965,Anh_Tu,Anh_Tu
76,13,0,0.2756465673446655,Van_Tu,Anh_Tu
6,25,1,0.7769968509674072,Anh_Tu,Anh_Tu
42,69,0,0.36662086844444275,Anh_Tu,Van_Tu
26,75,0,0.3705902099609375,Anh_Tu,Van_Tu
76,4,0,0.34025949239730835,Van_Tu,Anh_Tu
55,89,1,0.9114476442337036,Van_Tu,Van_Tu
18,52,0,0.3215958774089813,Anh_Tu,Van_Tu
50,58,1,0.9784227609634399,Van_Tu,Van_Tu
25,82,0,0.29742002487182617,Anh_Tu,Van_Tu
56,90,1,0.7690168023109436,Van_Tu,Van_Tu
85,10,0,0.35808318853378296,Van_Tu,Anh_Tu
7,61,0,0.3305458426475525,Anh_Tu,Van_Tu
56,85,1,0.7716784477233887,Van_Tu,Van_Tu
91,94,1,0.7064616680145264,Van_Tu,Van_Tu
24,39,1,0.7698312997817993,Anh_Tu,Anh_Tu
48,58,0,0.37820160388946533,Anh_Tu,Van_Tu
4,52,0,0.35512274503707886,Anh_Tu,Van_Tu
33,42,1,0.7592943906784058,Anh_Tu,Anh_Tu
64,79,1,0.8101535439491272,Van_Tu,Van_Tu
2,98,0,0.2829130291938782,Anh_Tu,Van_Tu
22,48,1,0.9220715761184692,Anh_Tu,Anh_Tu
67,98,1,0.8683218955993652,Van_Tu,Van_Tu
63,41,0,0.26689258217811584,Van_Tu,Anh_Tu
91,25,0,0.27879464626312256,Van_Tu,Anh_Tu
12,24,1,0.8764074444770813,Anh_Tu,Anh_Tu
9,22,1,0.9258175492286682,Anh_Tu,Anh_Tu
19,53,0,0.2948111295700073,Anh_Tu,Van_Tu
1,18,1,0.9555675983428955,Anh_Tu,Anh_Tu
28,59,0,0.353593647480011,Anh_Tu,Van_Tu
26,27,1,0.9796654582023621,Anh_Tu,Anh_Tu
51,90,1,0.7406516075134277,Van_Tu,Van_Tu
37,60,0,0.30816346406936646,Anh_Tu,Van_Tu
25,61,0,0.28907954692840576,Anh_Tu,Van_Tu
87,38,0,0.27218717336654663,Van_Tu,Anh_Tu
18,32,1,0.9382916688919067,Anh_Tu,Anh_Tu
33,84,0,0.2757810354232788,Anh_Tu,Van_Tu
70,91,1,0.8392702341079712,Van_Tu,Van_Tu
19,86,0,0.3263353109359741,Anh_Tu,Van_Tu
20,29,1,0.7490549087524414,Anh_Tu,Anh_Tu
36,76,0,0.29142728447914124,Anh_Tu,Van_Tu
74,80,1,0.9000203013420105,Van_Tu,Van_Tu
23,77,0,0.3812316060066223,Anh_Tu,Van_Tu
7,37,1,0.9880571961402893,Anh_Tu,Anh_Tu
97,28,0,0.2991488575935364,Van_Tu,Anh_Tu
55,2,0,0.3144378662109375,Van_Tu,Anh_Tu
8,16,1,0.8500036001205444,Anh_Tu,Anh_Tu
28,70,0,0.29373180866241455,Anh_Tu,Van_Tu
2,3,1,0.7947542667388916,Anh_Tu,Anh_Tu
51,53,1,0.7059739828109741,Van_Tu,Van_Tu
29,32,1,0.7322604060173035,Anh_Tu,Anh_Tu
17,21,1,0.735871434211731,Anh_Tu,Anh_Tu
0,19,1,0.8725464344024658,Anh_Tu,Anh_Tu
98,18,0,0.27021199464797974,Van_Tu,Anh_Tu
72,93,1,0.9866677522659302,Van_Tu,Van_Tu
91,98,1,0.8317856788635254,Van_Tu,Van_Tu
65,89,1,0.9139171838760376,Van_Tu,Van_Tu
6,68,0,0.30145010352134705,Anh_Tu,Van_Tu
36,54,0,0.31738024950027466,Anh_Tu,Van_Tu
63,67,1,0.9317050576210022,Van_Tu,Van_Tu
58,78,1,0.9220213294029236,Van_Tu,Van_Tu
36,40,1,0.8506139516830444,Anh_Tu,Anh_Tu
80,94,1,0.6873557567596436,Van_Tu,Van_Tu
1,24,1,0.8800801038742065,Anh_Tu,Anh_Tu
41,65,0,0.2785450518131256,Anh_Tu,Van_Tu
31,39,1,0.8040523529052734,Anh_Tu,Anh_Tu
71,41,0,0.2626481056213379,Van_Tu,Anh_Tu
42,95,0,0.19693133234977722,Anh_Tu,Van_Tu
20,30,1,0.8002458810806274,Anh_Tu,Anh_Tu
63,6,0,0.3760475516319275,Van_Tu,Anh_Tu
52,14,0,0.3315550982952118,Van_Tu,Anh_Tu
77,0,0,0.34436631202697754,Van_Tu,Anh_Tu
60,98,1,0.8296585083007812,Van_Tu,Van_Tu
79,46,0,0.36174246668815613,Van_Tu,Anh_Tu
3,94,0,0.28159576654434204,Anh_Tu,Van_Tu
45,60,0,0.3234196901321411,Anh_Tu,Van_Tu
66,97,1,0.8334851264953613,Van_Tu,Van_Tu
1,49,1,0.9813405275344849,Anh_Tu,Anh_Tu
23,63,0,0.3986395597457886,Anh_Tu,Van_Tu
56,9,0,0.19987381994724274,Van_Tu,Anh_Tu
91,45,0,0.3328905701637268,Van_Tu,Anh_Tu
47,49,1,0.8150770664215088,Anh_Tu,Anh_Tu
59,66,1,0.8038492202758789,Van_Tu,Van_Tu
22,30,1,0.7668405771255493,Anh_Tu,Anh_Tu
93,18,0,0.3362090587615967,Van_Tu,Anh_Tu
8,60,0,0.2639472186565399,Anh_Tu,Van_Tu
39,56,0,0.22904685139656067,Anh_Tu,Van_Tu
69,37,0,0.35443049669265747,Van_Tu,Anh_Tu
92,7,0,0.369905948638916,Van_Tu,Anh_Tu
78,34,0,0.3118520975112915,Van_Tu,Anh_Tu
14,75,0,0.37513467669487,Anh_Tu,Van_Tu
17,37,1,0.7662877440452576,Anh_Tu,Anh_Tu
18,47,1,0.8494150638580322,Anh_Tu,Anh_Tu
65,71,1,0.9348480701446533,Van_Tu,Van_Tu
67,97,1,0.9813491106033325,Van_Tu,Van_Tu
23,41,1,0.7120916843414307,Anh_Tu,Anh_Tu
72,14,0,0.3301662802696228,Van_Tu,Anh_Tu
21,41,1,0.7450847625732422,Anh_Tu,Anh_Tu
21,49,1,0.9584967494010925,Anh_Tu,Anh_Tu
38,63,0,0.3554089069366455,Anh_Tu,Van_Tu
75,77,1,0.9739785194396973,Van_Tu,Van_Tu
9,36,1,0.8481700420379639,Anh_Tu,Anh_Tu
14,15,1,0.9561226963996887,Anh_Tu,Anh_Tu
80,89,1,0.8873001337051392,Van_Tu,Van_Tu
62,70,1,0.8303201198577881,Van_Tu,Van_Tu
